grid_id,long,lat,marine_species_richness,PD,co1_genetic_diversity_mean,,,,,,,,,,,,
457,-16788679,-5194036,292,54.49969118,0.010293717,,,,,,,,,,,,
458,-16402779,-5194036,183,37.0012316,0.01037093,,,,,,,,,,,,
459,-16016879,-5194036,164,33.46985612,0.009839694,,,,,,,,,,,,
460,-15630979,-5194036,164,32.85820201,0.009677887,,,,,,,,,,,,
461,-15245079,-5194036,159,32.18120721,0.009441031,,,,,,,,,,,,
462,-14859179,-5194036,157,31.37511774,0.010366239,,,,,,,,,,,,
463,-14473279,-5194036,143,29.78928377,0.010397654,,,,,,,,,,,,
464,-14087379,-5194036,149,28.99880233,0.0103435,,,,,,,,,,,,
465,-13701479,-5194036,148,28.65897874,0.010188593,,,,,,,,,,,,
466,-13315579,-5194036,149,28.63786779,0.010382772,,,,,,,,,,,,
467,-12929679,-5194036,146,28.17498995,0.010279707,,,,,,,,,,,,
468,-12543779,-5194036,144,28.07878374,0.010376964,,,,,,,,,,,,
469,-12157879,-5194036,148,28.52759424,0.010157057,,,,,,,,,,,,
470,-11771979,-5194036,149,28.61770768,0.010074334,,,,,,,,,,,,
471,-11386079,-5194036,152,29.38141799,0.010114428,,,,,,,,,,,,
472,-11000179,-5194036,152,29.89487852,0.009751832,,,,,,,,,,,,
473,-10614279,-5194036,150,29.38853755,0.009750146,,,,,,,,,,,,
474,-10228379,-5194036,149,29.21224931,0.010095483,,,,,,,,,,,,
475,-9842479,-5194036,149,29.36508396,0.01022628,,,,,,,,,,,,
476,-9456579,-5194036,157,30.34905613,0.010050007,,,,,,,,,,,,
477,-9070679,-5194036,150,30.00923715,0.010193141,,,,,,,,,,,,
478,-8684779,-5194036,151,30.28492902,0.010166061,,,,,,,,,,,,
479,-8298879,-5194036,163,31.53949893,0.010041864,,,,,,,,,,,,
480,-7912979,-5194036,169,32.48429148,0.009870678,,,,,,,,,,,,
481,-7527079,-5194036,234,44.88849469,0.009031545,,,,,,,,,,,,
482,-7141179,-5194036,249,48.12790693,0.009101649,,,,,,,,,,,,
484,-6369379,-5194036,232,45.6754528,0.010417385,,,,,,,,,,,,
485,-5983479,-5194036,278,52.12814126,0.009881253,,,,,,,,,,,,
486,-5597579,-5194036,268,50.60496013,0.009716575,,,,,,,,,,,,
487,-5211679,-5194036,192,36.44966525,0.010510537,,,,,,,,,,,,
488,-4825779,-5194036,187,36.60644875,0.010561027,,,,,,,,,,,,
489,-4439879,-5194036,183,35.63432818,0.010357911,,,,,,,,,,,,
490,-4053979,-5194036,182,35.51395891,0.01062634,,,,,,,,,,,,
491,-3668079,-5194036,181,35.20126858,0.010565205,,,,,,,,,,,,
492,-3282179,-5194036,178,34.57134321,0.010414587,,,,,,,,,,,,
493,-2896279,-5194036,175,34.04273758,0.010537181,,,,,,,,,,,,
494,-2510379,-5194036,170,32.94042325,0.010442867,,,,,,,,,,,,
495,-2124479,-5194036,169,32.86519552,0.010525233,,,,,,,,,,,,
496,-1738579,-5194036,176,34.56567827,0.010379656,,,,,,,,,,,,
497,-1352679,-5194036,174,34.00273738,0.01030111,,,,,,,,,,,,
498,-966779,-5194036,176,34.05966978,0.010173228,,,,,,,,,,,,
499,-580879,-5194036,186,35.22801126,0.010105367,,,,,,,,,,,,
500,-194979,-5194036,194,36.87145923,0.009482678,,,,,,,,,,,,
501,190921,-5194036,192,36.64829206,0.009297642,,,,,,,,,,,,
502,576821,-5194036,178,35.53598118,0.009149902,,,,,,,,,,,,
503,962721,-5194036,172,34.05968976,0.008800247,,,,,,,,,,,,
504,1348621,-5194036,175,35.65417197,0.009067994,,,,,,,,,,,,
505,1734521,-5194036,177,36.95318733,0.009288752,,,,,,,,,,,,
506,2120421,-5194036,180,37.23451675,0.009430797,,,,,,,,,,,,
507,2506321,-5194036,178,36.74240392,0.009452644,,,,,,,,,,,,
508,2892221,-5194036,177,36.84786807,0.009388376,,,,,,,,,,,,
509,3278121,-5194036,181,37.20555104,0.00943035,,,,,,,,,,,,
510,3664021,-5194036,189,39.50965196,0.00985246,,,,,,,,,,,,
511,4049921,-5194036,184,36.6520575,0.009912081,,,,,,,,,,,,
512,4435821,-5194036,176,36.72752445,0.009906382,,,,,,,,,,,,
513,4821721,-5194036,187,37.87504031,0.009848344,,,,,,,,,,,,
514,5207621,-5194036,189,38.28254736,0.009585835,,,,,,,,,,,,
515,5593521,-5194036,184,36.58988194,0.00972723,,,,,,,,,,,,
516,5979421,-5194036,184,36.84351895,0.009530127,,,,,,,,,,,,
517,6365321,-5194036,196,39.41547,0.00956418,,,,,,,,,,,,
518,6751221,-5194036,197,39.29779367,0.009576807,,,,,,,,,,,,
519,7137121,-5194036,195,38.17210361,0.00984996,,,,,,,,,,,,
520,7523021,-5194036,178,36.10823096,0.009841312,,,,,,,,,,,,
521,7908921,-5194036,167,34.22268641,0.009893137,,,,,,,,,,,,
522,8294821,-5194036,166,33.7913282,0.010218142,,,,,,,,,,,,
523,8680721,-5194036,162,33.12867367,0.010295278,,,,,,,,,,,,
524,9066621,-5194036,163,33.52565414,0.009940269,,,,,,,,,,,,
525,9452521,-5194036,163,33.44262756,0.0098172,,,,,,,,,,,,
526,9838421,-5194036,164,33.89301456,0.009611649,,,,,,,,,,,,
527,10224321,-5194036,163,33.99403284,0.009713578,,,,,,,,,,,,
528,10610221,-5194036,164,33.96454569,0.009743001,,,,,,,,,,,,
529,10996121,-5194036,170,35.21402987,0.00991024,,,,,,,,,,,,
530,11382021,-5194036,174,36.079297,0.010259017,,,,,,,,,,,,
531,11767921,-5194036,178,36.1178621,0.010485894,,,,,,,,,,,,
532,12153821,-5194036,189,37.95568615,0.010280875,,,,,,,,,,,,
533,12539721,-5194036,199,38.96536091,0.010228242,,,,,,,,,,,,
534,12925621,-5194036,205,40.34976914,0.010543495,,,,,,,,,,,,
535,13311521,-5194036,216,42.3839772,0.010718984,,,,,,,,,,,,
536,13697421,-5194036,268,47.8054014,0.010548738,,,,,,,,,,,,
537,14083321,-5194036,544,92.66301536,0.011280606,,,,,,,,,,,,
538,14469221,-5194036,550,92.97333716,0.011381873,,,,,,,,,,,,
539,14855121,-5194036,278,48.86861078,0.011151117,,,,,,,,,,,,
540,15241021,-5194036,267,47.7291526,0.011635044,,,,,,,,,,,,
541,15626921,-5194036,276,48.54412178,0.011247598,,,,,,,,,,,,
542,16012821,-5194036,482,82.09014338,0.011313462,,,,,,,,,,,,
544,16784621,-5194036,499,82.72108964,0.010894678,,,,,,,,,,,,
545,17170521,-5194036,379,64.63495851,0.011100437,,,,,,,,,,,,
547,-17174579,-4808136,345,61.75855706,0.010623449,,,,,,,,,,,,
548,-16788679,-4808136,322,58.78088772,0.010870066,,,,,,,,,,,,
549,-16402779,-4808136,208,40.02294197,0.010184109,,,,,,,,,,,,
550,-16016879,-4808136,202,38.87159779,0.010147369,,,,,,,,,,,,
551,-15630979,-4808136,192,36.79807966,0.010057933,,,,,,,,,,,,
552,-15245079,-4808136,170,33.95105024,0.010430747,,,,,,,,,,,,
553,-14859179,-4808136,163,33.51370004,0.009757955,,,,,,,,,,,,
554,-14473279,-4808136,160,33.39314537,0.010051779,,,,,,,,,,,,
555,-14087379,-4808136,163,33.19376948,0.010295223,,,,,,,,,,,,
556,-13701479,-4808136,157,32.14492904,0.01032507,,,,,,,,,,,,
557,-13315579,-4808136,159,31.99890628,0.010549605,,,,,,,,,,,,
558,-12929679,-4808136,161,32.23520203,0.010719812,,,,,,,,,,,,
559,-12543779,-4808136,158,31.53309699,0.010765126,,,,,,,,,,,,
560,-12157879,-4808136,159,31.98907793,0.010767479,,,,,,,,,,,,
561,-11771979,-4808136,160,31.81011042,0.010618911,,,,,,,,,,,,
562,-11386079,-4808136,166,33.36383072,0.010974486,,,,,,,,,,,,
563,-11000179,-4808136,165,33.73785827,0.011046575,,,,,,,,,,,,
564,-10614279,-4808136,171,34.21392041,0.010704245,,,,,,,,,,,,
565,-10228379,-4808136,174,34.52443009,0.010650659,,,,,,,,,,,,
566,-9842479,-4808136,174,34.60032611,0.010676096,,,,,,,,,,,,
567,-9456579,-4808136,183,34.76520327,0.010523375,,,,,,,,,,,,
568,-9070679,-4808136,182,35.80899421,0.011111479,,,,,,,,,,,,
569,-8684779,-4808136,188,36.68780037,0.010825808,,,,,,,,,,,,
570,-8298879,-4808136,193,37.78234084,0.010800754,,,,,,,,,,,,
571,-7912979,-4808136,195,38.24746106,0.010842151,,,,,,,,,,,,
572,-7527079,-4808136,215,41.71751764,0.010497823,,,,,,,,,,,,
573,-7141179,-4808136,304,58.82359833,0.010005751,,,,,,,,,,,,
576,-5983479,-4808136,295,56.87849452,0.010479028,,,,,,,,,,,,
577,-5597579,-4808136,359,67.54419895,0.011060573,,,,,,,,,,,,
578,-5211679,-4808136,342,63.97263542,0.010345759,,,,,,,,,,,,
579,-4825779,-4808136,243,44.63671539,0.010868392,,,,,,,,,,,,
580,-4439879,-4808136,228,44.14447488,0.011086477,,,,,,,,,,,,
581,-4053979,-4808136,220,42.91407265,0.011137095,,,,,,,,,,,,
582,-3668079,-4808136,215,42.15162357,0.011296063,,,,,,,,,,,,
583,-3282179,-4808136,212,41.71238553,0.01125826,,,,,,,,,,,,
584,-2896279,-4808136,208,41.00573871,0.011153384,,,,,,,,,,,,
585,-2510379,-4808136,202,40.08349797,0.010785885,,,,,,,,,,,,
586,-2124479,-4808136,206,40.48334999,0.01131841,,,,,,,,,,,,
587,-1738579,-4808136,206,39.72542604,0.011378767,,,,,,,,,,,,
588,-1352679,-4808136,230,43.22586646,0.01103303,,,,,,,,,,,,
589,-966779,-4808136,245,46.51478128,0.011249838,,,,,,,,,,,,
590,-580879,-4808136,237,44.79472533,0.01110494,,,,,,,,,,,,
591,-194979,-4808136,235,43.63082134,0.01092743,,,,,,,,,,,,
592,190921,-4808136,247,44.88275769,0.010543653,,,,,,,,,,,,
593,576821,-4808136,234,44.17501442,0.010831078,,,,,,,,,,,,
594,962721,-4808136,239,45.83920692,0.010509294,,,,,,,,,,,,
595,1348621,-4808136,258,48.25947206,0.010303394,,,,,,,,,,,,
596,1734521,-4808136,270,50.18031726,0.010746387,,,,,,,,,,,,
597,2120421,-4808136,264,50.22806242,0.010791678,,,,,,,,,,,,
598,2506321,-4808136,257,48.97434105,0.010764715,,,,,,,,,,,,
599,2892221,-4808136,242,46.75452971,0.010734172,,,,,,,,,,,,
600,3278121,-4808136,230,45.83688199,0.010147291,,,,,,,,,,,,
601,3664021,-4808136,222,44.95798512,0.009972336,,,,,,,,,,,,
602,4049921,-4808136,229,46.42614323,0.009798604,,,,,,,,,,,,
603,4435821,-4808136,226,45.55416485,0.009899324,,,,,,,,,,,,
604,4821721,-4808136,213,43.99367514,0.009886134,,,,,,,,,,,,
605,5207621,-4808136,203,41.9404459,0.010237374,,,,,,,,,,,,
606,5593521,-4808136,201,40.80933921,0.010196407,,,,,,,,,,,,
607,5979421,-4808136,200,40.58786424,0.010661625,,,,,,,,,,,,
608,6365321,-4808136,201,40.57904856,0.010653836,,,,,,,,,,,,
609,6751221,-4808136,199,40.08208713,0.010440133,,,,,,,,,,,,
610,7137121,-4808136,206,41.21132372,0.010666164,,,,,,,,,,,,
611,7523021,-4808136,227,46.7248208,0.010392164,,,,,,,,,,,,
612,7908921,-4808136,195,39.68654223,0.010418986,,,,,,,,,,,,
613,8294821,-4808136,184,38.40362892,0.010178257,,,,,,,,,,,,
614,8680721,-4808136,181,37.87870864,0.010365962,,,,,,,,,,,,
615,9066621,-4808136,184,38.47292553,0.010009116,,,,,,,,,,,,
616,9452521,-4808136,186,38.74213524,0.010321799,,,,,,,,,,,,
617,9838421,-4808136,187,39.00606408,0.010180481,,,,,,,,,,,,
618,10224321,-4808136,186,39.37934973,0.010234896,,,,,,,,,,,,
619,10610221,-4808136,203,41.27793137,0.01059379,,,,,,,,,,,,
620,10996121,-4808136,216,42.5668544,0.011112401,,,,,,,,,,,,
621,11382021,-4808136,223,43.30533476,0.011065313,,,,,,,,,,,,
622,11767921,-4808136,224,43.55591735,0.011122088,,,,,,,,,,,,
623,12153821,-4808136,227,43.58630584,0.011271284,,,,,,,,,,,,
624,12539721,-4808136,233,44.68490929,0.011379031,,,,,,,,,,,,
625,12925621,-4808136,245,46.5273666,0.011688368,,,,,,,,,,,,
626,13311521,-4808136,304,56.54246563,0.011008086,,,,,,,,,,,,
627,13697421,-4808136,614,106.9689081,0.011523599,,,,,,,,,,,,
628,14083321,-4808136,678,112.8825858,0.011249228,,,,,,,,,,,,
629,14469221,-4808136,702,114.7498383,0.011451633,,,,,,,,,,,,
630,14855121,-4808136,359,59.20463502,0.011797572,,,,,,,,,,,,
631,15241021,-4808136,336,56.55870788,0.012206072,,,,,,,,,,,,
632,15626921,-4808136,339,57.01104212,0.01192739,,,,,,,,,,,,
633,16012821,-4808136,448,73.14951451,0.01181277,,,,,,,,,,,,
634,16398721,-4808136,552,89.45873374,0.011426728,,,,,,,,,,,,
635,16784621,-4808136,605,95.35297298,0.011084456,,,,,,,,,,,,
636,17170521,-4808136,575,93.93393581,0.010939061,,,,,,,,,,,,
638,-17174579,-4422236,279,50.80149295,0.010894386,,,,,,,,,,,,
639,-16788679,-4422236,246,45.94876502,0.011525412,,,,,,,,,,,,
640,-16402779,-4422236,243,45.89082001,0.011853264,,,,,,,,,,,,
641,-16016879,-4422236,227,42.65264865,0.011093611,,,,,,,,,,,,
642,-15630979,-4422236,208,39.76231808,0.011460587,,,,,,,,,,,,
643,-15245079,-4422236,199,38.70376291,0.01134992,,,,,,,,,,,,
644,-14859179,-4422236,192,37.44466341,0.011529789,,,,,,,,,,,,
645,-14473279,-4422236,190,37.35582191,0.011300051,,,,,,,,,,,,
646,-14087379,-4422236,179,35.71779656,0.010845972,,,,,,,,,,,,
647,-13701479,-4422236,172,34.67359683,0.010221109,,,,,,,,,,,,
648,-13315579,-4422236,169,34.49682935,0.010186164,,,,,,,,,,,,
649,-12929679,-4422236,167,34.84712019,0.01071813,,,,,,,,,,,,
650,-12543779,-4422236,173,34.55741749,0.010931364,,,,,,,,,,,,
651,-12157879,-4422236,185,37.05145973,0.011910929,,,,,,,,,,,,
652,-11771979,-4422236,174,34.29326961,0.011127757,,,,,,,,,,,,
653,-11386079,-4422236,186,35.89196005,0.011128514,,,,,,,,,,,,
654,-11000179,-4422236,190,36.54466118,0.011733481,,,,,,,,,,,,
655,-10614279,-4422236,181,35.73003936,0.010989516,,,,,,,,,,,,
656,-10228379,-4422236,186,36.35740705,0.011038536,,,,,,,,,,,,
657,-9842479,-4422236,189,36.9829836,0.010955953,,,,,,,,,,,,
658,-9456579,-4422236,193,37.71552834,0.01130343,,,,,,,,,,,,
659,-9070679,-4422236,209,39.69130331,0.011662976,,,,,,,,,,,,
660,-8684779,-4422236,215,41.0059714,0.011925869,,,,,,,,,,,,
661,-8298879,-4422236,222,42.64900876,0.011685751,,,,,,,,,,,,
662,-7912979,-4422236,239,44.0203197,0.011532875,,,,,,,,,,,,
663,-7527079,-4422236,252,43.87445763,0.011456152,,,,,,,,,,,,
664,-7141179,-4422236,364,65.72000458,0.010613873,,,,,,,,,,,,
669,-5211679,-4422236,500,86.26856778,0.010683231,,,,,,,,,,,,
670,-4825779,-4422236,351,59.67841063,0.011227917,,,,,,,,,,,,
671,-4439879,-4422236,281,50.60551688,0.011393344,,,,,,,,,,,,
672,-4053979,-4422236,261,47.49796198,0.011511748,,,,,,,,,,,,
673,-3668079,-4422236,249,46.44870843,0.01165674,,,,,,,,,,,,
674,-3282179,-4422236,239,45.79149852,0.011936621,,,,,,,,,,,,
675,-2896279,-4422236,231,45.10007695,0.012145994,,,,,,,,,,,,
676,-2510379,-4422236,223,43.75828467,0.011626726,,,,,,,,,,,,
677,-2124479,-4422236,224,43.50450035,0.011904041,,,,,,,,,,,,
678,-1738579,-4422236,229,44.20042698,0.012075795,,,,,,,,,,,,
679,-1352679,-4422236,264,50.04508158,0.011390942,,,,,,,,,,,,
680,-966779,-4422236,267,50.41357837,0.011179663,,,,,,,,,,,,
681,-580879,-4422236,272,49.60934356,0.011420904,,,,,,,,,,,,
682,-194979,-4422236,280,49.30596967,0.011477698,,,,,,,,,,,,
683,190921,-4422236,284,49.5374101,0.011398144,,,,,,,,,,,,
684,576821,-4422236,295,51.37666718,0.011486277,,,,,,,,,,,,
685,962721,-4422236,313,53.45058431,0.011242288,,,,,,,,,,,,
686,1348621,-4422236,350,57.15130152,0.010818815,,,,,,,,,,,,
687,1734521,-4422236,693,117.2808493,0.011122286,,,,,,,,,,,,
688,2120421,-4422236,704,120.3855528,0.010851221,,,,,,,,,,,,
689,2506321,-4422236,487,97.19332335,0.011189068,,,,,,,,,,,,
690,2892221,-4422236,343,58.78016037,0.011217048,,,,,,,,,,,,
691,3278121,-4422236,313,55.61778796,0.011073254,,,,,,,,,,,,
692,3664021,-4422236,286,50.78244992,0.011068777,,,,,,,,,,,,
693,4049921,-4422236,276,49.65363263,0.01099491,,,,,,,,,,,,
694,4435821,-4422236,279,50.18072654,0.010595226,,,,,,,,,,,,
695,4821721,-4422236,270,49.30721562,0.010910302,,,,,,,,,,,,
696,5207621,-4422236,263,49.6460219,0.011410773,,,,,,,,,,,,
697,5593521,-4422236,236,44.53864249,0.010748024,,,,,,,,,,,,
698,5979421,-4422236,233,43.32773756,0.010763248,,,,,,,,,,,,
699,6365321,-4422236,224,42.84235516,0.010719706,,,,,,,,,,,,
700,6751221,-4422236,222,42.65900924,0.010776615,,,,,,,,,,,,
701,7137121,-4422236,226,44.14910615,0.01087398,,,,,,,,,,,,
702,7523021,-4422236,249,51.10150005,0.011201516,,,,,,,,,,,,
703,7908921,-4422236,210,42.20831848,0.011349624,,,,,,,,,,,,
704,8294821,-4422236,201,41.81984984,0.011163378,,,,,,,,,,,,
705,8680721,-4422236,209,43.35701689,0.011026183,,,,,,,,,,,,
706,9066621,-4422236,205,42.59093415,0.010839943,,,,,,,,,,,,
707,9452521,-4422236,201,41.9590244,0.011098884,,,,,,,,,,,,
708,9838421,-4422236,208,42.71880318,0.011209172,,,,,,,,,,,,
709,10224321,-4422236,219,44.63143599,0.011637992,,,,,,,,,,,,
710,10610221,-4422236,245,48.43175323,0.011777429,,,,,,,,,,,,
711,10996121,-4422236,562,110.6028807,0.011471694,,,,,,,,,,,,
712,11382021,-4422236,575,112.1682582,0.011574658,,,,,,,,,,,,
713,11767921,-4422236,429,85.58872307,0.011782692,,,,,,,,,,,,
714,12153821,-4422236,416,84.35113942,0.011653499,,,,,,,,,,,,
715,12539721,-4422236,284,53.86697044,0.011699945,,,,,,,,,,,,
716,12925621,-4422236,594,105.2692051,0.011750396,,,,,,,,,,,,
717,13311521,-4422236,625,108.0530841,0.011781276,,,,,,,,,,,,
720,14469221,-4422236,986,171.6983709,0.012081267,,,,,,,,,,,,
721,14855121,-4422236,451,71.70364629,0.011513467,,,,,,,,,,,,
722,15241021,-4422236,426,67.78906615,0.012130694,,,,,,,,,,,,
723,15626921,-4422236,391,63.65941513,0.011679828,,,,,,,,,,,,
724,16012821,-4422236,443,73.01818546,0.011682528,,,,,,,,,,,,
725,16398721,-4422236,487,77.67480257,0.011000261,,,,,,,,,,,,
726,16784621,-4422236,697,113.3096152,0.011045039,,,,,,,,,,,,
727,17170521,-4422236,651,107.5835509,0.010957746,,,,,,,,,,,,
729,-17174579,-4036336,316,56.16266511,0.012136625,,,,,,,,,,,,
730,-16788679,-4036336,265,47.78707202,0.011934601,,,,,,,,,,,,
731,-16402779,-4036336,243,44.09046727,0.011890636,,,,,,,,,,,,
732,-16016879,-4036336,242,43.64844671,0.011875295,,,,,,,,,,,,
733,-15630979,-4036336,236,42.81432954,0.012075111,,,,,,,,,,,,
734,-15245079,-4036336,227,42.40236286,0.012068424,,,,,,,,,,,,
735,-14859179,-4036336,221,40.85877553,0.011962986,,,,,,,,,,,,
736,-14473279,-4036336,217,40.39618304,0.011972187,,,,,,,,,,,,
737,-14087379,-4036336,214,40.37523169,0.011736692,,,,,,,,,,,,
738,-13701479,-4036336,209,39.12224582,0.011777101,,,,,,,,,,,,
739,-13315579,-4036336,204,38.71714174,0.011890995,,,,,,,,,,,,
740,-12929679,-4036336,194,38.75704535,0.011587157,,,,,,,,,,,,
741,-12543779,-4036336,194,38.89454383,0.01179553,,,,,,,,,,,,
742,-12157879,-4036336,213,41.0073194,0.011556448,,,,,,,,,,,,
743,-11771979,-4036336,212,41.61790265,0.011259849,,,,,,,,,,,,
744,-11386079,-4036336,209,41.45900151,0.011593369,,,,,,,,,,,,
745,-11000179,-4036336,198,38.15624661,0.01167122,,,,,,,,,,,,
746,-10614279,-4036336,200,38.33796147,0.011404306,,,,,,,,,,,,
747,-10228379,-4036336,205,38.84319002,0.010929747,,,,,,,,,,,,
748,-9842479,-4036336,210,39.09751902,0.011594413,,,,,,,,,,,,
749,-9456579,-4036336,216,39.90650653,0.011599739,,,,,,,,,,,,
750,-9070679,-4036336,232,42.51410313,0.011798386,,,,,,,,,,,,
751,-8684779,-4036336,265,48.07798676,0.012153247,,,,,,,,,,,,
752,-8298879,-4036336,248,45.34237396,0.011526016,,,,,,,,,,,,
753,-7912979,-4036336,312,53.94061978,0.011117099,,,,,,,,,,,,
754,-7527079,-4036336,317,54.67972714,0.011102371,,,,,,,,,,,,
755,-7141179,-4036336,387,68.03300236,0.010350765,,,,,,,,,,,,
761,-4825779,-4036336,665,117.0690964,0.011513856,,,,,,,,,,,,
762,-4439879,-4036336,317,53.82942296,0.011781157,,,,,,,,,,,,
763,-4053979,-4036336,296,51.36427212,0.011739388,,,,,,,,,,,,
764,-3668079,-4036336,270,47.66758598,0.011801216,,,,,,,,,,,,
765,-3282179,-4036336,280,50.2343457,0.011893408,,,,,,,,,,,,
766,-2896279,-4036336,237,45.27594405,0.012340558,,,,,,,,,,,,
767,-2510379,-4036336,231,43.25910291,0.012140263,,,,,,,,,,,,
768,-2124479,-4036336,222,42.70658006,0.012029307,,,,,,,,,,,,
769,-1738579,-4036336,226,43.32883137,0.011829716,,,,,,,,,,,,
770,-1352679,-4036336,237,44.87440477,0.011478289,,,,,,,,,,,,
771,-966779,-4036336,251,46.45315238,0.011362955,,,,,,,,,,,,
772,-580879,-4036336,288,51.91493173,0.011447511,,,,,,,,,,,,
773,-194979,-4036336,307,53.14261332,0.011494587,,,,,,,,,,,,
774,190921,-4036336,328,55.55569676,0.011202754,,,,,,,,,,,,
775,576821,-4036336,349,58.10922558,0.011221665,,,,,,,,,,,,
776,962721,-4036336,363,58.93950579,0.011019522,,,,,,,,,,,,
777,1348621,-4036336,469,74.10164911,0.010807717,,,,,,,,,,,,
778,1734521,-4036336,753,121.2632288,0.011111095,,,,,,,,,,,,
781,2892221,-4036336,1056,230.1343948,0.011794749,,,,,,,,,,,,
782,3278121,-4036336,414,66.20448766,0.011630025,,,,,,,,,,,,
783,3664021,-4036336,363,60.97368181,0.011652634,,,,,,,,,,,,
784,4049921,-4036336,389,65.64116886,0.012089063,,,,,,,,,,,,
785,4435821,-4036336,371,64.18676041,0.011997231,,,,,,,,,,,,
786,4821721,-4036336,301,53.04695292,0.011607741,,,,,,,,,,,,
787,5207621,-4036336,297,53.23397445,0.011522228,,,,,,,,,,,,
788,5593521,-4036336,278,50.58896405,0.011308935,,,,,,,,,,,,
789,5979421,-4036336,256,47.39842145,0.011442948,,,,,,,,,,,,
790,6365321,-4036336,244,46.16032459,0.011353261,,,,,,,,,,,,
791,6751221,-4036336,241,46.24051961,0.011429189,,,,,,,,,,,,
792,7137121,-4036336,238,46.26853212,0.011301914,,,,,,,,,,,,
793,7523021,-4036336,230,45.64340251,0.011449855,,,,,,,,,,,,
794,7908921,-4036336,238,47.0446388,0.011194098,,,,,,,,,,,,
795,8294821,-4036336,233,46.2831981,0.011134845,,,,,,,,,,,,
796,8680721,-4036336,221,44.8451685,0.011318484,,,,,,,,,,,,
797,9066621,-4036336,239,47.59749888,0.011380619,,,,,,,,,,,,
798,9452521,-4036336,239,47.73939159,0.011396471,,,,,,,,,,,,
799,9838421,-4036336,233,46.97651339,0.01164957,,,,,,,,,,,,
800,10224321,-4036336,247,48.34202946,0.011820853,,,,,,,,,,,,
801,10610221,-4036336,286,54.37224489,0.01178105,,,,,,,,,,,,
802,10996121,-4036336,810,162.4499958,0.012462901,,,,,,,,,,,,
805,12153821,-4036336,592,111.5069685,0.011853125,,,,,,,,,,,,
806,12539721,-4036336,582,103.0999826,0.011674717,,,,,,,,,,,,
807,12925621,-4036336,602,106.2582848,0.011834819,,,,,,,,,,,,
812,14855121,-4036336,1386,239.6423954,0.011882027,,,,,,,,,,,,
813,15241021,-4036336,925,217.1093576,0.012448129,,,,,,,,,,,,
814,15626921,-4036336,883,212.2454952,0.012486364,,,,,,,,,,,,
815,16012821,-4036336,481,79.78382289,0.012006313,,,,,,,,,,,,
816,16398721,-4036336,676,108.1344519,0.011223075,,,,,,,,,,,,
817,16784621,-4036336,721,115.8864176,0.01079673,,,,,,,,,,,,
818,17170521,-4036336,551,87.93190015,0.010787079,,,,,,,,,,,,
820,-17174579,-3650436,460,90.2394709,0.012040108,,,,,,,,,,,,
821,-16788679,-3650436,282,49.14358388,0.011993366,,,,,,,,,,,,
822,-16402779,-3650436,261,46.48747671,0.012175142,,,,,,,,,,,,
823,-16016879,-3650436,255,45.31901235,0.012331834,,,,,,,,,,,,
824,-15630979,-3650436,248,44.6429391,0.01241256,,,,,,,,,,,,
825,-15245079,-3650436,242,44.18803741,0.012427699,,,,,,,,,,,,
826,-14859179,-3650436,241,44.58917975,0.012278972,,,,,,,,,,,,
827,-14473279,-3650436,245,44.59805253,0.012204433,,,,,,,,,,,,
828,-14087379,-3650436,566,167.9994102,0.013006844,,,,,,,,,,,,
829,-13701479,-3650436,564,167.940352,0.013016473,,,,,,,,,,,,
830,-13315579,-3650436,235,43.56461208,0.011803915,,,,,,,,,,,,
831,-12929679,-3650436,228,42.39435327,0.011878222,,,,,,,,,,,,
832,-12543779,-3650436,215,41.25960706,0.012194689,,,,,,,,,,,,
833,-12157879,-3650436,206,40.80167702,0.011902387,,,,,,,,,,,,
834,-11771979,-3650436,195,40.15717592,0.011986576,,,,,,,,,,,,
835,-11386079,-3650436,191,39.60471629,0.011914626,,,,,,,,,,,,
836,-11000179,-3650436,197,39.85058654,0.011258153,,,,,,,,,,,,
837,-10614279,-3650436,256,67.39090536,0.011906965,,,,,,,,,,,,
838,-10228379,-3650436,207,39.82487173,0.011268425,,,,,,,,,,,,
839,-9842479,-3650436,212,40.34718098,0.011822539,,,,,,,,,,,,
840,-9456579,-3650436,218,41.28572128,0.011682158,,,,,,,,,,,,
841,-9070679,-3650436,232,43.06935813,0.012077056,,,,,,,,,,,,
842,-8684779,-3650436,273,49.07258144,0.012283464,,,,,,,,,,,,
843,-8298879,-3650436,256,44.16361149,0.011989986,,,,,,,,,,,,
844,-7912979,-3650436,262,45.12851602,0.011906444,,,,,,,,,,,,
845,-7527079,-3650436,264,45.73535438,0.011459202,,,,,,,,,,,,
846,-7141179,-3650436,399,70.17599183,0.010613293,,,,,,,,,,,,
852,-4825779,-3650436,690,123.4735592,0.01130041,,,,,,,,,,,,
853,-4439879,-3650436,664,119.7863543,0.011199927,,,,,,,,,,,,
854,-4053979,-3650436,303,53.77508886,0.011508255,,,,,,,,,,,,
855,-3668079,-3650436,312,53.89593868,0.011464432,,,,,,,,,,,,
856,-3282179,-3650436,286,50.18511052,0.011492682,,,,,,,,,,,,
857,-2896279,-3650436,231,43.52608639,0.011614949,,,,,,,,,,,,
858,-2510379,-3650436,211,40.52110914,0.011797183,,,,,,,,,,,,
859,-2124479,-3650436,204,39.55449008,0.011593536,,,,,,,,,,,,
860,-1738579,-3650436,211,40.52034014,0.011685061,,,,,,,,,,,,
