"grid_id","long","lat","co1_genetic_diversity_mean","co1_sampled_species_richness"
717,13311521,-4422236,0.0117812758275192,368
720,14469221,-4422236,0.012081267422886,579
721,14855121,-4422236,0.0115134673197472,272
722,15241021,-4422236,0.0121306938735492,256
723,15626921,-4422236,0.0116798275791308,237
724,16012821,-4422236,0.0116825284008939,276
725,16398721,-4422236,0.0110002607917725,308
726,16784621,-4422236,0.0110450387848191,398
727,17170521,-4422236,0.0109577461899569,373
729,-17174579,-4036336,0.01213662538495,191
730,-16788679,-4036336,0.0119346014015253,157
731,-16402779,-4036336,0.0118906358285213,142
732,-16016879,-4036336,0.0118752951120848,138
733,-15630979,-4036336,0.012075111028447,134
734,-15245079,-4036336,0.0120684241556822,130
735,-14859179,-4036336,0.0119629864451604,127
736,-14473279,-4036336,0.0119721871458851,125
737,-14087379,-4036336,0.0117366916882018,122
738,-13701479,-4036336,0.0117771011812731,121
739,-13315579,-4036336,0.0118909949504344,117
740,-12929679,-4036336,0.0115871566653473,118
741,-12543779,-4036336,0.0117955300995714,116
742,-12157879,-4036336,0.0115564476433047,128
743,-11771979,-4036336,0.0112598494899575,126
744,-11386079,-4036336,0.0115933685878771,125
745,-11000179,-4036336,0.0116712197948852,116
746,-10614279,-4036336,0.0114043059329489,118
747,-10228379,-4036336,0.0109297469223726,121
748,-9842479,-4036336,0.0115944127701471,124
749,-9456579,-4036336,0.0115997388369425,127
750,-9070679,-4036336,0.0117983861459939,134
751,-8684779,-4036336,0.0121532468025335,157
752,-8298879,-4036336,0.0115260155966989,149
753,-7912979,-4036336,0.0111170985809744,177
754,-7527079,-4036336,0.0111023712148755,180
755,-7141179,-4036336,0.0103507652983792,218
761,-4825779,-4036336,0.0115138555108964,430
762,-4439879,-4036336,0.0117811566796296,204
763,-4053979,-4036336,0.0117393875988666,189
764,-3668079,-4036336,0.0118012159716393,172
765,-3282179,-4036336,0.0118934077624493,175
766,-2896279,-4036336,0.0123405579821915,152
767,-2510379,-4036336,0.0121402626859798,147
768,-2124479,-4036336,0.0120293073749799,143
769,-1738579,-4036336,0.0118297157135821,145
770,-1352679,-4036336,0.0114782889702801,151
771,-966779,-4036336,0.011362955079645,158
772,-580879,-4036336,0.0114475114931266,184
773,-194979,-4036336,0.0114945873259928,191
774,190921,-4036336,0.0112027542288017,205
775,576821,-4036336,0.011221665196566,216
776,962721,-4036336,0.0110195216616735,235
777,1348621,-4036336,0.01080771749519,290
778,1734521,-4036336,0.0111110948927145,433
781,2892221,-4036336,0.0117947491343469,671
782,3278121,-4036336,0.0116300246966223,269
783,3664021,-4036336,0.0116526340611137,237
784,4049921,-4036336,0.0120890630170564,253
785,4435821,-4036336,0.0119972312596999,242
786,4821721,-4036336,0.011607740852139,193
787,5207621,-4036336,0.0115222275421734,189
788,5593521,-4036336,0.011308934999441,176
789,5979421,-4036336,0.0114429477128044,161
790,6365321,-4036336,0.0113532609256337,156
791,6751221,-4036336,0.0114291885340362,155
792,7137121,-4036336,0.0113019141873122,153
793,7523021,-4036336,0.0114498549919615,144
794,7908921,-4036336,0.0111940978887658,149
795,8294821,-4036336,0.0111348454451557,143
796,8680721,-4036336,0.011318484181491,134
797,9066621,-4036336,0.0113806186974682,146
798,9452521,-4036336,0.0113964712258722,148
799,9838421,-4036336,0.0116495698092026,143
800,10224321,-4036336,0.0118208526733632,156
801,10610221,-4036336,0.0117810498277706,187
802,10996121,-4036336,0.0124629008625447,481
805,12153821,-4036336,0.0118531249629722,347
806,12539721,-4036336,0.0116747166372377,350
807,12925621,-4036336,0.0118348190121067,356
812,14855121,-4036336,0.0118820268987112,834
813,15241021,-4036336,0.0124481291158275,562
814,15626921,-4036336,0.012486363793107,536
815,16012821,-4036336,0.0120063126772464,285
816,16398721,-4036336,0.011223075186425,390
817,16784621,-4036336,0.0107967301333789,413
818,17170521,-4036336,0.0107870794504283,324
820,-17174579,-3650436,0.0120401080843524,265
821,-16788679,-3650436,0.0119933657710966,161
822,-16402779,-3650436,0.0121751423283719,145
823,-16016879,-3650436,0.0123318339558945,142
824,-15630979,-3650436,0.0124125601568644,138
825,-15245079,-3650436,0.0124276990754362,133
826,-14859179,-3650436,0.0122789716582949,133
827,-14473279,-3650436,0.0122044330125617,133
828,-14087379,-3650436,0.0130068437491619,357
829,-13701479,-3650436,0.0130164726296075,355
830,-13315579,-3650436,0.0118039148831129,127
831,-12929679,-3650436,0.011878222048127,126
832,-12543779,-3650436,0.012194689041945,120
833,-12157879,-3650436,0.0119023866047685,116
834,-11771979,-3650436,0.0119865759278751,111
835,-11386079,-3650436,0.011914625968966,111
836,-11000179,-3650436,0.011258152747679,113
837,-10614279,-3650436,0.0119069649765822,143
838,-10228379,-3650436,0.0112684246118233,118
839,-9842479,-3650436,0.0118225386112308,125
840,-9456579,-3650436,0.0116821575583887,128
841,-9070679,-3650436,0.0120770558970667,131
842,-8684779,-3650436,0.0122834637553311,155
843,-8298879,-3650436,0.0119899857198381,144
844,-7912979,-3650436,0.0119064438257976,149
845,-7527079,-3650436,0.0114592016283393,152
846,-7141179,-3650436,0.0106132932913988,221
852,-4825779,-3650436,0.0113004099294897,452
853,-4439879,-3650436,0.0111999272647402,431
854,-4053979,-3650436,0.0115082546960885,199
855,-3668079,-3650436,0.0114644317675086,200
856,-3282179,-3650436,0.0114926823558336,179
857,-2896279,-3650436,0.0116149486395577,150
858,-2510379,-3650436,0.011797183114797,136
859,-2124479,-3650436,0.0115935364021485,133
860,-1738579,-3650436,0.0116850606528278,138
861,-1352679,-3650436,0.0114518424686699,150
862,-966779,-3650436,0.0113500187029502,161
863,-580879,-3650436,0.0114913063775313,180
864,-194979,-3650436,0.0113269745128056,194
865,190921,-3650436,0.0113764455546555,214
866,576821,-3650436,0.0110517084284733,227
867,962721,-3650436,0.0107190555456729,237
868,1348621,-3650436,0.0109069775091138,360
873,3278121,-3650436,0.0130698907069776,975
874,3664021,-3650436,0.0133186940535195,258
875,4049921,-3650436,0.0120172748298402,264
876,4435821,-3650436,0.0117256189592415,267
877,4821721,-3650436,0.0113979838121646,227
878,5207621,-3650436,0.0113328278921132,198
879,5593521,-3650436,0.0116101162007232,189
880,5979421,-3650436,0.0118406715581177,182
881,6365321,-3650436,0.0118334103350623,169
882,6751221,-3650436,0.0113895624202237,163
883,7137121,-3650436,0.0112789589296481,157
884,7523021,-3650436,0.0111684333699741,146
885,7908921,-3650436,0.0113089451327172,141
886,8294821,-3650436,0.011321243504991,154
887,8680721,-3650436,0.0112599273048688,153
888,9066621,-3650436,0.0112510406043565,153
889,9452521,-3650436,0.0116148020141442,156
890,9838421,-3650436,0.0121505522060751,153
891,10224321,-3650436,0.0116319825377773,163
892,10610221,-3650436,0.0115967297168797,195
893,10996121,-3650436,0.0121352993983169,608
903,14855121,-3650436,0.0120028782757647,926
904,15241021,-3650436,0.012301641056128,634
905,15626921,-3650436,0.0123743456783066,550
906,16012821,-3650436,0.0118189651113778,427
907,16398721,-3650436,0.0119064017909119,427
908,16784621,-3650436,0.0115929572410587,260
909,17170521,-3650436,0.0117671549166521,235
911,-17174579,-3264536,0.0122834173887999,218
912,-16788679,-3264536,0.011886184730017,167
913,-16402779,-3264536,0.0122752353014265,153
914,-16016879,-3264536,0.0122353074491781,150
915,-15630979,-3264536,0.0121219229709562,147
916,-15245079,-3264536,0.0121023279233833,148
917,-14859179,-3264536,0.0121678642565374,145
918,-14473279,-3264536,0.0128089307399179,346
919,-14087379,-3264536,0.0131672969969985,426
920,-13701479,-3264536,0.0129645673227428,366
921,-13315579,-3264536,0.0112698518465733,138
922,-12929679,-3264536,0.0113132807247161,139
923,-12543779,-3264536,0.0125122054578138,379
924,-12157879,-3264536,0.0126376812361354,342
925,-11771979,-3264536,0.0124167108657355,290
926,-11386079,-3264536,0.011533901332165,118
927,-11000179,-3264536,0.0115439973271965,108
928,-10614279,-3264536,0.0115591752608137,181
929,-10228379,-3264536,0.0121515853232181,132
930,-9842479,-3264536,0.0123335904338416,132
931,-9456579,-3264536,0.0122241188281131,142
932,-9070679,-3264536,0.0121227377838329,144
933,-8684779,-3264536,0.0117564610728822,149
934,-8298879,-3264536,0.0117206165570925,155
935,-7912979,-3264536,0.0118248767117431,164
936,-7527079,-3264536,0.0118450816606405,163
937,-7141179,-3264536,0.0104995210780881,206
944,-4439879,-3264536,0.0110067760612923,498
945,-4053979,-3264536,0.0117056730668714,250
946,-3668079,-3264536,0.0108570442287899,222
947,-3282179,-3264536,0.0107384163701578,175
948,-2896279,-3264536,0.0110039510716692,152
949,-2510379,-3264536,0.0110942611949258,140
950,-2124479,-3264536,0.0105012701663836,131
951,-1738579,-3264536,0.0109301437729388,137
952,-1352679,-3264536,0.0108591654666388,148
953,-966779,-3264536,0.0113192736726175,167
954,-580879,-3264536,0.011292884193975,179
955,-194979,-3264536,0.0113038890732078,193
956,190921,-3264536,0.0113027724010215,206
957,576821,-3264536,0.011422606279746,227
958,962721,-3264536,0.0107104125855083,231
959,1348621,-3264536,0.0107738162956925,347
964,3278121,-3264536,0.0136622506828504,1095
965,3664021,-3264536,0.0138664123509827,976
966,4049921,-3264536,0.0134995843838077,999
967,4435821,-3264536,0.0134423847252531,1009
968,4821721,-3264536,0.0132310992707938,937
969,5207621,-3264536,0.0118878062345485,218
970,5593521,-3264536,0.011590704693548,201
971,5979421,-3264536,0.0122486920053102,187
972,6365321,-3264536,0.0125583346976694,172
973,6751221,-3264536,0.0124674785235154,154
974,7137121,-3264536,0.0121980377971527,140
975,7523021,-3264536,0.0122563505257731,136
976,7908921,-3264536,0.0117974040480778,133
977,8294821,-3264536,0.011794505418111,139
978,8680721,-3264536,0.0116945536881326,134
979,9066621,-3264536,0.0114522387564478,134
980,9452521,-3264536,0.0117677810541936,148
981,9838421,-3264536,0.0118328870243367,145
982,10224321,-3264536,0.0123655628744831,163
983,10610221,-3264536,0.0119483846240793,262
994,14855121,-3264536,0.0125327828660249,1020
995,15241021,-3264536,0.0118552973325424,453
996,15626921,-3264536,0.0127990590503134,304
997,16012821,-3264536,0.0121617104351061,433
998,16398721,-3264536,0.0122637147429608,417
999,16784621,-3264536,0.012171134117646,233
1000,17170521,-3264536,0.0128031456348815,202
1002,-17174579,-2878636,0.0129314168561607,937
1003,-16788679,-2878636,0.012638057885688,826
1004,-16402779,-2878636,0.0120733008189819,163
1005,-16016879,-2878636,0.0120749711016555,154
1006,-15630979,-2878636,0.0125448918651465,524
1007,-15245079,-2878636,0.0125611391823488,526
1008,-14859179,-2878636,0.0127389514172796,495
1009,-14473279,-2878636,0.0128627483277942,483
1010,-14087379,-2878636,0.012744747124159,452
1011,-13701479,-2878636,0.0128596155242739,546
1012,-13315579,-2878636,0.0127811775178967,543
1013,-12929679,-2878636,0.0127292730155133,513
1014,-12543779,-2878636,0.0123634633473679,386
1015,-12157879,-2878636,0.0126160751822587,342
1016,-11771979,-2878636,0.0123365287234245,286
1017,-11386079,-2878636,0.0109002889439354,119
1018,-11000179,-2878636,0.0112797008493057,109
1019,-10614279,-2878636,0.0113512388537892,109
1020,-10228379,-2878636,0.0118097503675954,109
1021,-9842479,-2878636,0.012436555449649,124
1022,-9456579,-2878636,0.0125574076556566,130
1023,-9070679,-2878636,0.0125406801241304,132
1024,-8684779,-2878636,0.0121720221105557,141
1025,-8298879,-2878636,0.0120109059521254,140
1026,-7912979,-2878636,0.0119990163348255,145
1027,-7527079,-2878636,0.0112353380659777,136
1028,-7141179,-2878636,0.0107916549546104,154
1036,-4053979,-2878636,0.0110188455206965,531
1037,-3668079,-2878636,0.0112461787448612,496
1038,-3282179,-2878636,0.0116204846085887,205
1039,-2896279,-2878636,0.011116816469862,165
1040,-2510379,-2878636,0.0113715300759904,131
1041,-2124479,-2878636,0.011077201052397,130
1042,-1738579,-2878636,0.0113793895178019,138
1043,-1352679,-2878636,0.0112245996262833,145
1044,-966779,-2878636,0.0116331340343989,161
1045,-580879,-2878636,0.0120165629178453,176
1046,-194979,-2878636,0.0117342836797531,189
1047,190921,-2878636,0.0116412862031686,200
1048,576821,-2878636,0.0116180913048992,225
1049,962721,-2878636,0.0113424933697063,247
1050,1348621,-2878636,0.0112089721302166,334
1056,3664021,-2878636,0.0138214523990113,1040
1057,4049921,-2878636,0.0136528338977329,1005
1059,4821721,-2878636,0.0135059618568368,957
1060,5207621,-2878636,0.013927124978035,872
1061,5593521,-2878636,0.0138512982176505,864
1062,5979421,-2878636,0.0121275669798709,184
1063,6365321,-2878636,0.0124391742531133,161
1064,6751221,-2878636,0.012581379116674,143
1065,7137121,-2878636,0.0124959180676885,136
1066,7523021,-2878636,0.012232443667783,129
1067,7908921,-2878636,0.0121687932745741,127
1068,8294821,-2878636,0.0122696158585536,125
1069,8680721,-2878636,0.0121321867121346,125
1070,9066621,-2878636,0.0120411262091422,129
1071,9452521,-2878636,0.01233801739058,131
1072,9838421,-2878636,0.0122272612265117,140
1073,10224321,-2878636,0.0123100475990206,156
1074,10610221,-2878636,0.0120414388290986,251
1085,14855121,-2878636,0.013047524801,1170
1086,15241021,-2878636,0.0134883678697877,341
1087,15626921,-2878636,0.0129473582531031,1146
1088,16012821,-2878636,0.0132286039380336,1194
1089,16398721,-2878636,0.013182354496932,1182
1090,16784621,-2878636,0.013106938036634,812
1091,17170521,-2878636,0.0123960647050224,204
1093,-17174579,-2492736,0.0131906603671615,1019
1094,-16788679,-2492736,0.0128426692853601,870
1095,-16402779,-2492736,0.0122880654693741,655
1096,-16016879,-2492736,0.0126016109855696,177
1097,-15630979,-2492736,0.0123531633612036,619
1098,-15245079,-2492736,0.0122592039685114,616
1099,-14859179,-2492736,0.0128492159506402,502
1100,-14473279,-2492736,0.0126765237343186,692
1101,-14087379,-2492736,0.0126495464299015,655
1102,-13701479,-2492736,0.0130168281479298,609
1103,-13315579,-2492736,0.0130586595934445,572
1104,-12929679,-2492736,0.0130447263337952,538
1105,-12543779,-2492736,0.0112468859842328,137
1106,-12157879,-2492736,0.0114624535577497,125
1107,-11771979,-2492736,0.0114392639647854,118
1108,-11386079,-2492736,0.0110944138386961,111
1109,-11000179,-2492736,0.0111113874103657,111
1110,-10614279,-2492736,0.0113799909533442,110
1111,-10228379,-2492736,0.0115801802109737,111
1112,-9842479,-2492736,0.0115950276503088,112
1113,-9456579,-2492736,0.0116900504941601,113
1114,-9070679,-2492736,0.0120293619494134,118
1115,-8684779,-2492736,0.0118592078810381,121
1116,-8298879,-2492736,0.011582720403685,129
1117,-7912979,-2492736,0.0117241004123102,151
1118,-7527079,-2492736,0.0112381908309991,144
1119,-7141179,-2492736,0.0100395431886437,239
1128,-3668079,-2492736,0.0113153705863772,505
1129,-3282179,-2492736,0.0113954680045169,220
1130,-2896279,-2492736,0.0100069652133036,237
1131,-2510379,-2492736,0.0100058043606944,207
1132,-2124479,-2492736,0.0111033459205015,134
1133,-1738579,-2492736,0.0112611361806345,142
1134,-1352679,-2492736,0.0111682202170183,158
1135,-966779,-2492736,0.0118237349269236,178
1136,-580879,-2492736,0.0118409192546877,189
1137,-194979,-2492736,0.0115549857306823,200
1138,190921,-2492736,0.0114758935730389,203
1139,576821,-2492736,0.0117145643075613,232
1140,962721,-2492736,0.0115977881683856,346
1147,3664021,-2492736,0.0138506376567717,1059
1148,4049921,-2492736,0.0138181446073907,988
1150,4821721,-2492736,0.0137400351372243,948
1151,5207621,-2492736,0.0139259165368325,875
1152,5593521,-2492736,0.0139464061232177,922
1153,5979421,-2492736,0.0133513269333629,634
1154,6365321,-2492736,0.0129515468065977,605
1155,6751221,-2492736,0.0122608671394223,148
1156,7137121,-2492736,0.0123927738553635,132
1157,7523021,-2492736,0.0122087907996985,121
1158,7908921,-2492736,0.0123675474657803,118
1159,8294821,-2492736,0.0122345235472499,121
1160,8680721,-2492736,0.0120854120423103,124
1161,9066621,-2492736,0.0121306455160238,126
1162,9452521,-2492736,0.0126040697736128,131
1163,9838421,-2492736,0.0126643315521442,134
1164,10224321,-2492736,0.0126882468306651,154
1165,10610221,-2492736,0.0121907689088254,193
1166,10996121,-2492736,0.0133108869171844,964
1167,11382021,-2492736,0.0134342265559238,1010
1175,14469221,-2492736,0.0132718901154446,1285
1176,14855121,-2492736,0.0129290527160892,1172
1177,15241021,-2492736,0.0125339336339912,938
1178,15626921,-2492736,0.0132482450195971,1182
1179,16012821,-2492736,0.0134186289234359,1230
1180,16398721,-2492736,0.0134926680849854,1186
1181,16784621,-2492736,0.0132253284619902,800
1182,17170521,-2492736,0.013212392711178,1011
1184,-17174579,-2106836,0.0131774657145174,1006
1185,-16788679,-2106836,0.0129520972196077,886
1186,-16402779,-2106836,0.0129180205238236,827
1187,-16016879,-2106836,0.012922256738859,180
1188,-15630979,-2106836,0.0124572707169976,617
1189,-15245079,-2106836,0.0123509242619307,618
1190,-14859179,-2106836,0.01272869041347,694
1191,-14473279,-2106836,0.012827531953962,709
1192,-14087379,-2106836,0.0127199632882191,672
1193,-13701479,-2106836,0.0129715853857333,626
1194,-13315579,-2106836,0.0131391039832335,572
1195,-12929679,-2106836,0.0130824735900901,533
1196,-12543779,-2106836,0.0117773089658382,137
1197,-12157879,-2106836,0.0116826072319304,131
1198,-11771979,-2106836,0.0112396357367449,119
1199,-11386079,-2106836,0.0114037723029808,116
1200,-11000179,-2106836,0.0114341570981238,111
1201,-10614279,-2106836,0.0113915518770387,112
1202,-10228379,-2106836,0.0114623740638325,112
1203,-9842479,-2106836,0.0116421175981223,111
1204,-9456579,-2106836,0.0117710949535886,115
1205,-9070679,-2106836,0.0119292580530424,120
1206,-8684779,-2106836,0.0117136032620087,126
1207,-8298879,-2106836,0.0115844202812849,127
1208,-7912979,-2106836,0.0110573300381583,144
1209,-7527079,-2106836,0.0100680025675192,242
1210,-7141179,-2106836,0.00992212137027433,253
1219,-3668079,-2106836,0.0112997804523969,507
1220,-3282179,-2106836,0.0118185798023121,225
1221,-2896279,-2106836,0.0110694464047182,155
1222,-2510379,-2106836,0.0114261377986305,138
1223,-2124479,-2106836,0.0112339911503865,140
1224,-1738579,-2106836,0.0114608870267109,157
1225,-1352679,-2106836,0.011268753709874,175
1226,-966779,-2106836,0.0120148820240368,204
1227,-580879,-2106836,0.0122147936578366,272
1228,-194979,-2106836,0.0118692396855086,213
1229,190921,-2106836,0.0118297894650437,204
1230,576821,-2106836,0.0115784467856795,211
1231,962721,-2106836,0.0115308695931514,382
1239,4049921,-2106836,0.0138033985309331,1104
1241,4821721,-2106836,0.0137667383449229,951
1242,5207621,-2106836,0.0128349889479612,434
1243,5593521,-2106836,0.0138094027574173,479
1244,5979421,-2106836,0.0139048584769717,469
1245,6365321,-2106836,0.0130244735662285,189
1246,6751221,-2106836,0.0126024605625958,150
1247,7137121,-2106836,0.0125100475252132,136
1248,7523021,-2106836,0.0125307759120259,123
1249,7908921,-2106836,0.0124660399288837,120
1250,8294821,-2106836,0.0125473138801716,119
1251,8680721,-2106836,0.0125674571855927,121
1252,9066621,-2106836,0.0127276354785144,126
1253,9452521,-2106836,0.0127076021479702,133
1254,9838421,-2106836,0.0129568948534249,141
1255,10224321,-2106836,0.0128094846263206,159
1256,10610221,-2106836,0.0122232495042406,175
1257,10996121,-2106836,0.0127990620231684,203
1258,11382021,-2106836,0.0132129274605084,1040
1259,11767921,-2106836,0.0132633487232313,1093
1265,14083321,-2106836,0.0133226870509409,1316
1266,14469221,-2106836,0.0128545800155884,970
1267,14855121,-2106836,0.0127109381540858,906
1268,15241021,-2106836,0.0127489739994385,918
1269,15626921,-2106836,0.012679588457966,925
1270,16012821,-2106836,0.0135539983593898,1061
1271,16398721,-2106836,0.0136400347726765,1034
1272,16784621,-2106836,0.0137978186948131,272
1273,17170521,-2106836,0.013271154074514,1001
1275,-17174579,-1720936,0.0131500876639764,989
1276,-16788679,-1720936,0.0131461144854884,889
1277,-16402779,-1720936,0.0130871504432804,832
1278,-16016879,-1720936,0.0124833652514329,625
1279,-15630979,-1720936,0.012453031021728,614
1280,-15245079,-1720936,0.0124958133327137,166
1281,-14859179,-1720936,0.0126572676559653,671
1282,-14473279,-1720936,0.0129079931559851,655
1283,-14087379,-1720936,0.0128516482916049,638
1284,-13701479,-1720936,0.0128237386846417,626
1285,-13315579,-1720936,0.0131426937754086,552
1286,-12929679,-1720936,0.0122129385005566,152
1287,-12543779,-1720936,0.0122894621680364,138
1288,-12157879,-1720936,0.0121166228230301,134
1289,-11771979,-1720936,0.0119825068586763,125
1290,-11386079,-1720936,0.0120254873565362,115
1291,-11000179,-1720936,0.0117326535283857,120
1292,-10614279,-1720936,0.0115567619655499,110
1293,-10228379,-1720936,0.0115264467154374,113
1294,-9842479,-1720936,0.0115891664277277,116
1295,-9456579,-1720936,0.0117033012865034,127
1296,-9070679,-1720936,0.011647084493287,119
1297,-8684779,-1720936,0.0114792804541558,126
1298,-8298879,-1720936,0.0111514438809857,138
1299,-7912979,-1720936,0.0108442839988377,156
1300,-7527079,-1720936,0.00996015798899279,257
1310,-3668079,-1720936,0.0111781937869325,508
1311,-3282179,-1720936,0.0116431345487416,193
1312,-2896279,-1720936,0.0110512134472372,168
1313,-2510379,-1720936,0.0111166593883835,148
1314,-2124479,-1720936,0.0113647884253977,153
1315,-1738579,-1720936,0.0114902241942489,165
1316,-1352679,-1720936,0.0122727216413012,188
1317,-966779,-1720936,0.0121339254046085,196
1318,-580879,-1720936,0.0119524338167204,277
1319,-194979,-1720936,0.0118122252956249,233
1320,190921,-1720936,0.0115844267638261,200
1321,576821,-1720936,0.0114369844226455,211
1322,962721,-1720936,0.0112095987272876,375
1330,4049921,-1720936,0.0138643482573353,1107
1331,4435821,-1720936,0.0139086201021215,1060
1332,4821721,-1720936,0.0139674710503174,1021
1333,5207621,-1720936,0.0128141269975467,432
1334,5593521,-1720936,0.0146796991227367,226
1335,5979421,-1720936,0.0146750181571897,265
1336,6365321,-1720936,0.0133377958685778,178
1337,6751221,-1720936,0.0127674793295666,161
1338,7137121,-1720936,0.0125326089310316,137
1339,7523021,-1720936,0.012671111843972,128
1340,7908921,-1720936,0.0126236620398172,125
1341,8294821,-1720936,0.0124120106854555,124
1342,8680721,-1720936,0.0125034540348413,126
1343,9066621,-1720936,0.0126364758368812,593
1344,9452521,-1720936,0.0127236495103301,607
1345,9838421,-1720936,0.0126509886437559,157
1346,10224321,-1720936,0.0124437899493334,182
1347,10610221,-1720936,0.0130165368864887,172
1348,10996121,-1720936,0.0133748606623556,177
1349,11382021,-1720936,0.013406261595061,201
1350,11767921,-1720936,0.0134379811412351,1163
1351,12153821,-1720936,0.0136080868811672,1121
1354,13311521,-1720936,0.013978323811765,674
1355,13697421,-1720936,0.0135346784116468,1253
1356,14083321,-1720936,0.0132894193701345,1291
1357,14469221,-1720936,0.0132790577712256,1182
1358,14855121,-1720936,0.0133412488631821,1147
1359,15241021,-1720936,0.0132643986747056,1075
1360,15626921,-1720936,0.0132383572011537,1081
1361,16012821,-1720936,0.0135460075627731,1059
1362,16398721,-1720936,0.0135826951134777,1033
1363,16784621,-1720936,0.0136939604795528,245
1364,17170521,-1720936,0.0126689790781815,898
1366,-17174579,-1335036,0.0116896615546099,611
1367,-16788679,-1335036,0.0123626920015391,669
1368,-16402779,-1335036,0.0125722438802837,680
1369,-16016879,-1335036,0.0125012223652119,621
1370,-15630979,-1335036,0.0124824395474445,598
1371,-15245079,-1335036,0.0126186623947107,588
1372,-14859179,-1335036,0.0125045544992827,578
1373,-14473279,-1335036,0.0124973467343222,579
1374,-14087379,-1335036,0.0123712024278675,167
1375,-13701479,-1335036,0.0124715706249894,494
1376,-13315579,-1335036,0.0126159667522361,496
1377,-12929679,-1335036,0.0128598053424396,156
1378,-12543779,-1335036,0.0127181377788003,141
1379,-12157879,-1335036,0.0120877669485373,131
1380,-11771979,-1335036,0.0121284102497224,125
1381,-11386079,-1335036,0.011975460158619,118
1382,-11000179,-1335036,0.0120765712955423,116
1383,-10614279,-1335036,0.0120765712955423,116
1384,-10228379,-1335036,0.0118301855153441,117
1385,-9842479,-1335036,0.011450358370926,117
1386,-9456579,-1335036,0.0115356986710063,119
1387,-9070679,-1335036,0.0112178630808545,136
1388,-8684779,-1335036,0.0111444212815102,132
1389,-8298879,-1335036,0.010834462950608,145
1390,-7912979,-1335036,0.0107467720765152,177
1391,-7527079,-1335036,0.00962782660570963,270
1402,-3282179,-1335036,0.0111347276046233,515
1403,-2896279,-1335036,0.0114748713843158,184
1404,-2510379,-1335036,0.011605510952707,171
1405,-2124479,-1335036,0.0116404105659026,170
1406,-1738579,-1335036,0.0118639906565798,182
1407,-1352679,-1335036,0.0117680918170975,208
1408,-966779,-1335036,0.011703640194541,212
1409,-580879,-1335036,0.0119407279121478,211
1410,-194979,-1335036,0.0116294332387474,211
1411,190921,-1335036,0.011559906409946,205
1412,576821,-1335036,0.0114050986227769,210
1413,962721,-1335036,0.0115637193047025,272
1421,4049921,-1335036,0.0138977794608322,1107
1422,4435821,-1335036,0.0137766905355059,1038
1423,4821721,-1335036,0.0138307779809338,1032
1424,5207621,-1335036,0.0135931498478996,810
1425,5593521,-1335036,0.013543606458977,713
1426,5979421,-1335036,0.0143656326175656,265
1427,6365321,-1335036,0.0137486305535825,180
1428,6751221,-1335036,0.0136281035478976,172
1429,7137121,-1335036,0.0136326770850252,151
1430,7523021,-1335036,0.0127410705966639,134
1431,7908921,-1335036,0.012889219400878,129
1432,8294821,-1335036,0.0127982693539496,130
1433,8680721,-1335036,0.0132240094068257,136
1434,9066621,-1335036,0.0128182327871042,600
1435,9452521,-1335036,0.0127365013523029,613
1436,9838421,-1335036,0.0130442096392204,170
1437,10224321,-1335036,0.01299958806729,686
1438,10610221,-1335036,0.0134838442431827,1100
1439,10996121,-1335036,0.0135681879389329,1283
1440,11382021,-1335036,0.0138307127679505,1319
1441,11767921,-1335036,0.013980374234741,1346
1442,12153821,-1335036,0.0137557295199223,1356
1443,12539721,-1335036,0.0135695304278779,1308
1444,12925621,-1335036,0.0141760036528073,785
1445,13311521,-1335036,0.0139340994719053,742
1446,13697421,-1335036,0.013539401043178,1292
1447,14083321,-1335036,0.013409605896856,1329
1448,14469221,-1335036,0.0135258262061469,1276
1449,14855121,-1335036,0.0133266956067244,1230
1450,15241021,-1335036,0.0132515609870838,1120
1451,15626921,-1335036,0.0132443939700488,1114
1452,16012821,-1335036,0.0132793764667317,1013
1453,16398721,-1335036,0.0132711800076513,936
1454,16784621,-1335036,0.0141899365351887,231
1455,17170521,-1335036,0.0125827575219254,826
1457,-17174579,-949136,0.0115100377719229,554
1458,-16788679,-949136,0.0124184165882472,660
1459,-16402779,-949136,0.0124211507865389,657
1460,-16016879,-949136,0.0129006980577514,163
1461,-15630979,-949136,0.01244327047273,257
1462,-15245079,-949136,0.0126001982449052,594
1463,-14859179,-949136,0.0126776437420574,542
1464,-14473279,-949136,0.0123090777582295,392
1465,-14087379,-949136,0.0128369761007044,166
1466,-13701479,-949136,0.0126082854509218,492
1467,-13315579,-949136,0.012587693827787,494
1468,-12929679,-949136,0.012705131686598,153
1469,-12543779,-949136,0.0126501102586648,141
1470,-12157879,-949136,0.0125490210969749,132
1471,-11771979,-949136,0.0119597292172602,128
1472,-11386079,-949136,0.0117474709697642,124
1473,-11000179,-949136,0.011797469226882,121
1474,-10614279,-949136,0.0117752754532349,123
1475,-10228379,-949136,0.0117099029318151,120
1476,-9842479,-949136,0.0116238493430298,121
1477,-9456579,-949136,0.0116733039293815,124
1478,-9070679,-949136,0.0111529170152129,129
1479,-8684779,-949136,0.0108512099965556,134
1480,-8298879,-949136,0.0104300836734462,152
1481,-7912979,-949136,0.00902157586680858,320
1493,-3282179,-949136,0.01111200404005,529
1494,-2896279,-949136,0.0119623958317984,197
1495,-2510379,-949136,0.0118494875732237,179
1496,-2124479,-949136,0.0118967069697222,184
